t,semaforoV2_se_—_rojo,semaforoV2_se_—_verde,semaforoV2_se_—_t_restante,boton_pwm_cs_—_salida
103.300,0.0000,1.0000,13.0000,0.0000
103.350,0.0000,1.0000,13.0000,0.0000
103.400,0.0000,1.0000,13.0000,0.0000
103.450,0.0000,1.0000,13.0000,0.0000
103.500,0.0000,1.0000,13.0000,0.0000
103.550,0.0000,1.0000,13.0000,0.0000
103.600,0.0000,1.0000,13.0000,0.0000
103.650,0.0000,1.0000,13.0000,0.0000
103.700,0.0000,1.0000,13.0000,0.0000
103.750,0.0000,1.0000,13.0000,0.0000
103.800,0.0000,1.0000,13.0000,0.0000
103.850,0.0000,1.0000,13.0000,0.0000
103.900,0.0000,1.0000,13.0000,0.0000
103.950,0.0000,1.0000,13.0000,0.0000
104.000,0.0000,1.0000,13.0000,0.0000
104.050,0.0000,1.0000,13.0000,0.0000
104.100,0.0000,1.0000,13.0000,0.0000
104.150,0.0000,1.0000,13.0000,0.0000
104.200,0.0000,1.0000,13.0000,0.0000
104.250,0.0000,1.0000,13.0000,0.0000
104.300,0.0000,1.0000,13.0000,0.0000
104.350,0.0000,1.0000,13.0000,0.0000
104.400,0.0000,1.0000,13.0000,0.0000
104.450,0.0000,1.0000,13.0000,0.0000
104.500,0.0000,1.0000,13.0000,0.0000
104.550,0.0000,1.0000,13.0000,0.0000
104.600,0.0000,1.0000,13.0000,0.0000
104.650,0.0000,1.0000,13.0000,0.0000
104.700,0.0000,1.0000,13.0000,0.0000
104.750,0.0000,1.0000,13.0000,0.0000
104.800,0.0000,1.0000,13.0000,0.0000
104.850,0.0000,1.0000,13.0000,0.0000
104.900,0.0000,1.0000,13.0000,0.0000
104.950,0.0000,1.0000,13.0000,0.0000
105.000,0.0000,1.0000,13.0000,0.0000
105.050,0.0000,1.0000,13.0000,0.0000
105.100,0.0000,1.0000,13.0000,0.0000
105.150,0.0000,1.0000,13.0000,0.0000
105.200,0.0000,1.0000,13.0000,0.0000
105.250,0.0000,1.0000,13.0000,0.0000
105.300,0.0000,1.0000,13.0000,0.0000
105.350,0.0000,1.0000,13.0000,0.0000
105.400,0.0000,1.0000,13.0000,0.0000
105.450,0.0000,1.0000,13.0000,0.0000
105.500,0.0000,1.0000,13.0000,0.0000
105.550,0.0000,1.0000,13.0000,0.0000
105.600,0.0000,1.0000,13.0000,0.0000
105.650,0.0000,1.0000,13.0000,0.0000
105.700,0.0000,1.0000,13.0000,0.0000
105.750,0.0000,1.0000,13.0000,0.0000
105.800,0.0000,1.0000,13.0000,0.0000
105.850,0.0000,1.0000,13.0000,0.0000
105.900,0.0000,1.0000,13.0000,0.0000
105.950,0.0000,1.0000,13.0000,0.0000
106.000,0.0000,1.0000,13.0000,0.0000
106.050,0.0000,1.0000,13.0000,0.0000
106.100,0.0000,1.0000,13.0000,0.0000
106.150,0.0000,1.0000,13.0000,0.0000
106.200,0.0000,1.0000,13.0000,0.0000
106.250,0.0000,1.0000,13.0000,0.0000
106.300,0.0000,1.0000,13.0000,0.0000
106.350,0.0000,1.0000,13.0000,0.0000
106.400,0.0000,1.0000,13.0000,0.0000
106.450,0.0000,1.0000,13.0000,0.0000
106.500,0.0000,1.0000,13.0000,0.0000
106.550,0.0000,1.0000,13.0000,0.0000
106.600,0.0000,1.0000,13.0000,0.0000
106.650,0.0000,1.0000,13.0000,0.0000
106.700,0.0000,1.0000,13.0000,0.0000
106.750,0.0000,1.0000,13.0000,0.0000
106.800,0.0000,1.0000,13.0000,0.0000
106.850,0.0000,1.0000,13.0000,0.0000
106.900,0.0000,1.0000,13.0000,0.0000
106.950,0.0000,1.0000,13.0000,0.0000
107.000,0.0000,1.0000,13.0000,0.0000
107.050,0.0000,1.0000,13.0000,0.0000
107.100,0.0000,1.0000,13.0000,0.0000
107.150,0.0000,1.0000,13.0000,0.0000
107.200,0.0000,1.0000,13.0000,0.0000
107.250,0.0000,1.0000,13.0000,0.0000
107.300,0.0000,1.0000,13.0000,0.0000
107.350,0.0000,1.0000,13.0000,0.0000
107.400,0.0000,1.0000,13.0000,0.0000
107.450,0.0000,1.0000,13.0000,0.0000
107.500,0.0000,1.0000,13.0000,0.0000
107.550,0.0000,1.0000,13.0000,0.0000
107.600,0.0000,1.0000,13.0000,0.0000
107.650,0.0000,1.0000,13.0000,0.0000
107.700,0.0000,1.0000,13.0000,0.0000
107.750,0.0000,1.0000,13.0000,0.0000
107.800,0.0000,1.0000,13.0000,0.0000
107.850,0.0000,1.0000,13.0000,0.0000
107.900,0.0000,1.0000,13.0000,0.0000
107.950,0.0000,1.0000,13.0000,0.0000
108.000,0.0000,1.0000,13.0000,0.0000
108.050,0.0000,1.0000,13.0000,0.0000
108.100,0.0000,1.0000,13.0000,0.0000
108.150,0.0000,1.0000,13.0000,0.0000
108.200,0.0000,1.0000,13.0000,0.0000
108.250,0.0000,1.0000,13.0000,0.0000
108.300,0.0000,1.0000,13.0000,0.0000
108.350,0.0000,1.0000,13.0000,0.0000
108.400,0.0000,1.0000,13.0000,0.0000
108.450,0.0000,1.0000,13.0000,0.0000
108.500,0.0000,1.0000,13.0000,0.0000
108.550,0.0000,1.0000,13.0000,0.0000
108.600,0.0000,1.0000,13.0000,0.0000
108.650,0.0000,1.0000,13.0000,0.0000
108.700,0.0000,1.0000,13.0000,0.0000
108.750,0.0000,1.0000,13.0000,0.0000
108.800,0.0000,1.0000,13.0000,0.0000
108.850,0.0000,1.0000,13.0000,0.0000
108.900,0.0000,1.0000,13.0000,0.0000
108.950,0.0000,1.0000,13.0000,0.0000
109.000,0.0000,1.0000,13.0000,0.0000
109.050,0.0000,1.0000,13.0000,0.0000
109.100,0.0000,1.0000,13.0000,0.0000
109.150,0.0000,1.0000,13.0000,0.0000
109.200,0.0000,1.0000,13.0000,0.0000
109.250,0.0000,1.0000,13.0000,0.0000
109.300,0.0000,1.0000,13.0000,0.0000
109.350,0.0000,1.0000,13.0000,0.0000
109.400,0.0000,1.0000,13.0000,0.0000
109.450,0.0000,1.0000,13.0000,0.0000
109.500,0.0000,1.0000,13.0000,0.0000
109.550,0.0000,1.0000,13.0000,0.0000
109.600,0.0000,1.0000,13.0000,0.0000
109.650,0.0000,1.0000,13.0000,0.0000
109.700,0.0000,1.0000,13.0000,0.0000
109.750,0.0000,1.0000,13.0000,0.0000
109.800,0.0000,1.0000,13.0000,0.0000
109.850,0.0000,1.0000,13.0000,0.0000
109.900,0.0000,1.0000,13.0000,0.0000
109.950,0.0000,1.0000,13.0000,0.0000
110.000,0.0000,1.0000,13.0000,0.0000
110.050,1.0000,0.0000,30.0000,0.0000
110.100,1.0000,0.0000,30.0000,0.0000
110.150,1.0000,0.0000,30.0000,0.0000
110.200,1.0000,0.0000,30.0000,0.0000
110.250,1.0000,0.0000,30.0000,0.0000
110.300,1.0000,0.0000,30.0000,0.0000
110.350,1.0000,0.0000,30.0000,0.0000
110.400,1.0000,0.0000,30.0000,0.0000
110.450,1.0000,0.0000,30.0000,0.0000
110.500,1.0000,0.0000,30.0000,0.0000
110.550,1.0000,0.0000,30.0000,0.0000
110.600,1.0000,0.0000,30.0000,0.0000
110.650,1.0000,0.0000,30.0000,0.0000
110.700,1.0000,0.0000,30.0000,0.0000
110.750,1.0000,0.0000,30.0000,0.0000
110.800,1.0000,0.0000,30.0000,0.0000
110.850,1.0000,0.0000,30.0000,0.0000
110.900,1.0000,0.0000,30.0000,0.0000
110.950,1.0000,0.0000,30.0000,0.0000
111.000,1.0000,0.0000,30.0000,0.0000
111.050,1.0000,0.0000,30.0000,0.0000
111.100,1.0000,0.0000,30.0000,0.0000
111.150,1.0000,0.0000,30.0000,0.0000
111.200,1.0000,0.0000,30.0000,0.0000
111.250,1.0000,0.0000,30.0000,0.0000
111.300,1.0000,0.0000,30.0000,0.0000
111.350,1.0000,0.0000,30.0000,0.0000
111.400,1.0000,0.0000,30.0000,0.0000
111.450,1.0000,0.0000,30.0000,0.0000
111.500,1.0000,0.0000,30.0000,0.0000
111.550,1.0000,0.0000,30.0000,0.0000
111.600,1.0000,0.0000,30.0000,0.0000
111.650,1.0000,0.0000,30.0000,0.0000
111.700,1.0000,0.0000,30.0000,0.0000
111.750,1.0000,0.0000,30.0000,0.0000
111.800,1.0000,0.0000,30.0000,0.0000
111.850,1.0000,0.0000,30.0000,0.0000
111.900,1.0000,0.0000,30.0000,0.0000
111.950,1.0000,0.0000,30.0000,0.0000
112.000,1.0000,0.0000,30.0000,0.0000
112.050,1.0000,0.0000,30.0000,0.0000
112.100,1.0000,0.0000,30.0000,0.0000
112.150,1.0000,0.0000,30.0000,0.0000
112.200,1.0000,0.0000,30.0000,0.0000
112.250,1.0000,0.0000,30.0000,0.0000
112.300,1.0000,0.0000,30.0000,0.0000
112.350,1.0000,0.0000,30.0000,0.0000
112.400,1.0000,0.0000,30.0000,0.0000
112.450,1.0000,0.0000,30.0000,0.0000
112.500,1.0000,0.0000,30.0000,0.0000
112.550,1.0000,0.0000,30.0000,0.0000
112.600,1.0000,0.0000,30.0000,0.0000
112.650,1.0000,0.0000,30.0000,0.0000
112.700,1.0000,0.0000,30.0000,0.0000
112.750,1.0000,0.0000,30.0000,0.0000
112.800,1.0000,0.0000,30.0000,0.0000
112.850,1.0000,0.0000,30.0000,0.0000
112.900,1.0000,0.0000,30.0000,0.0000
112.950,1.0000,0.0000,30.0000,0.0000
113.000,1.0000,0.0000,30.0000,0.0000
113.050,1.0000,0.0000,30.0000,0.0000
113.100,1.0000,0.0000,30.0000,0.0000
113.150,1.0000,0.0000,30.0000,0.0000
113.200,1.0000,0.0000,30.0000,0.0000
113.250,1.0000,0.0000,30.0000,0.0000
113.300,1.0000,0.0000,30.0000,0.0000
113.350,1.0000,0.0000,30.0000,0.0000
113.400,1.0000,0.0000,30.0000,0.0000
113.450,1.0000,0.0000,30.0000,0.0000
113.500,1.0000,0.0000,30.0000,0.0000
113.550,1.0000,0.0000,30.0000,0.0000
113.600,1.0000,0.0000,30.0000,0.0000
113.650,1.0000,0.0000,30.0000,0.0000
113.700,1.0000,0.0000,30.0000,0.0000
113.750,1.0000,0.0000,30.0000,0.0000
113.800,1.0000,0.0000,30.0000,0.0000
113.850,1.0000,0.0000,30.0000,0.0000
113.900,1.0000,0.0000,30.0000,0.0000
113.950,1.0000,0.0000,30.0000,0.0000
114.000,1.0000,0.0000,30.0000,0.0000
114.050,1.0000,0.0000,30.0000,0.0000
114.100,1.0000,0.0000,30.0000,0.0000
114.150,1.0000,0.0000,30.0000,0.0000
114.200,1.0000,0.0000,30.0000,0.0000
114.250,1.0000,0.0000,30.0000,0.0000
114.300,1.0000,0.0000,30.0000,0.0000
114.350,1.0000,0.0000,30.0000,0.0000
114.400,1.0000,0.0000,30.0000,0.0000
114.450,1.0000,0.0000,30.0000,0.0000
114.500,1.0000,0.0000,30.0000,0.0000
114.550,1.0000,0.0000,30.0000,0.0000
114.600,1.0000,0.0000,30.0000,0.0000
114.650,1.0000,0.0000,30.0000,0.0000
114.700,1.0000,0.0000,30.0000,0.0000
114.750,1.0000,0.0000,30.0000,0.0000
114.800,1.0000,0.0000,30.0000,0.0000
114.850,1.0000,0.0000,30.0000,0.0000
114.900,1.0000,0.0000,30.0000,0.0000
114.950,1.0000,0.0000,30.0000,0.0000
115.000,1.0000,0.0000,30.0000,0.0000
115.050,1.0000,0.0000,30.0000,0.0000
115.100,1.0000,0.0000,30.0000,0.0000
115.150,1.0000,0.0000,30.0000,0.0000
115.200,1.0000,0.0000,30.0000,0.0000
115.250,1.0000,0.0000,30.0000,0.0000
115.300,1.0000,0.0000,30.0000,0.0000
115.350,1.0000,0.0000,30.0000,0.0000
115.400,1.0000,0.0000,30.0000,0.0000
115.450,1.0000,0.0000,30.0000,0.0000
115.500,1.0000,0.0000,30.0000,0.0000
115.550,1.0000,0.0000,30.0000,0.0000
115.600,1.0000,0.0000,30.0000,0.0000
115.650,1.0000,0.0000,30.0000,0.0000
115.700,1.0000,0.0000,30.0000,0.0000
115.750,1.0000,0.0000,30.0000,0.0000
115.800,1.0000,0.0000,30.0000,0.0000
115.850,1.0000,0.0000,30.0000,0.0000
115.900,1.0000,0.0000,30.0000,0.0000
115.950,1.0000,0.0000,30.0000,0.0000
116.000,1.0000,0.0000,30.0000,0.0000
116.050,1.0000,0.0000,30.0000,0.0000
116.100,1.0000,0.0000,30.0000,0.0000
116.150,1.0000,0.0000,30.0000,0.0000
116.200,1.0000,0.0000,30.0000,0.0000
116.250,1.0000,0.0000,30.0000,0.0000
116.300,1.0000,0.0000,30.0000,0.0000
116.350,1.0000,0.0000,30.0000,0.0000
116.400,1.0000,0.0000,30.0000,0.0000
116.450,1.0000,0.0000,30.0000,0.0000
116.500,1.0000,0.0000,30.0000,0.0000
116.550,1.0000,0.0000,30.0000,0.0000
116.600,1.0000,0.0000,30.0000,0.0000
116.650,1.0000,0.0000,30.0000,0.0000
116.700,1.0000,0.0000,30.0000,0.0000
116.750,1.0000,0.0000,30.0000,0.0000
116.800,1.0000,0.0000,30.0000,0.0000
116.850,1.0000,0.0000,30.0000,0.0000
116.900,1.0000,0.0000,30.0000,0.0000
116.950,1.0000,0.0000,30.0000,0.0000
117.000,1.0000,0.0000,30.0000,0.0000
117.050,1.0000,0.0000,30.0000,0.0000
117.100,1.0000,0.0000,30.0000,0.0000
117.150,1.0000,0.0000,30.0000,0.0000
117.200,1.0000,0.0000,30.0000,0.0000
117.250,1.0000,0.0000,30.0000,0.0000
117.300,1.0000,0.0000,30.0000,0.0000
117.350,1.0000,0.0000,30.0000,0.0000
117.400,1.0000,0.0000,30.0000,0.0000
117.450,1.0000,0.0000,30.0000,0.0000
117.500,1.0000,0.0000,30.0000,0.0000
117.550,1.0000,0.0000,30.0000,0.0000
117.600,1.0000,0.0000,30.0000,0.0000
117.650,1.0000,0.0000,30.0000,0.0000
117.700,1.0000,0.0000,30.0000,0.0000
117.750,1.0000,0.0000,30.0000,0.0000
117.800,1.0000,0.0000,30.0000,0.0000
117.850,1.0000,0.0000,30.0000,0.0000
117.900,1.0000,0.0000,30.0000,0.0000
117.950,1.0000,0.0000,30.0000,0.0000
118.000,1.0000,0.0000,30.0000,0.0000
118.050,1.0000,0.0000,30.0000,1.0000
118.100,1.0000,0.0000,12.0000,1.0000
118.150,1.0000,0.0000,12.0000,1.0000
118.200,1.0000,0.0000,12.0000,1.0000
118.250,1.0000,0.0000,12.0000,1.0000
118.300,1.0000,0.0000,12.0000,1.0000
118.350,1.0000,0.0000,12.0000,1.0000
118.400,1.0000,0.0000,12.0000,1.0000
118.450,1.0000,0.0000,12.0000,1.0000
118.500,1.0000,0.0000,12.0000,1.0000
118.550,1.0000,0.0000,12.0000,1.0000
118.600,1.0000,0.0000,12.0000,1.0000
118.650,1.0000,0.0000,12.0000,1.0000
118.700,1.0000,0.0000,12.0000,1.0000
118.750,1.0000,0.0000,12.0000,1.0000
118.800,1.0000,0.0000,12.0000,1.0000
118.850,1.0000,0.0000,12.0000,1.0000
118.900,1.0000,0.0000,12.0000,1.0000
118.950,1.0000,0.0000,12.0000,1.0000
119.000,1.0000,0.0000,12.0000,1.0000
119.050,1.0000,0.0000,12.0000,1.0000
119.100,1.0000,0.0000,12.0000,1.0000
119.150,1.0000,0.0000,12.0000,1.0000
119.200,1.0000,0.0000,12.0000,1.0000
119.250,1.0000,0.0000,12.0000,1.0000
119.300,1.0000,0.0000,12.0000,1.0000
119.350,1.0000,0.0000,12.0000,1.0000
119.400,1.0000,0.0000,12.0000,1.0000
119.450,1.0000,0.0000,12.0000,1.0000
119.500,1.0000,0.0000,12.0000,1.0000
119.550,1.0000,0.0000,12.0000,1.0000
119.600,1.0000,0.0000,12.0000,1.0000
119.650,1.0000,0.0000,12.0000,1.0000
119.700,1.0000,0.0000,12.0000,1.0000
119.750,1.0000,0.0000,12.0000,1.0000
119.800,1.0000,0.0000,12.0000,1.0000
119.850,1.0000,0.0000,12.0000,1.0000
119.900,1.0000,0.0000,12.0000,1.0000
119.950,1.0000,0.0000,12.0000,1.0000
120.000,1.0000,0.0000,12.0000,1.0000
120.050,1.0000,0.0000,12.0000,0.0000
120.100,1.0000,0.0000,10.0000,0.0000
120.150,1.0000,0.0000,10.0000,0.0000
120.200,1.0000,0.0000,10.0000,0.0000
120.250,1.0000,0.0000,10.0000,0.0000
120.300,1.0000,0.0000,10.0000,0.0000
120.350,1.0000,0.0000,10.0000,0.0000
120.400,1.0000,0.0000,10.0000,0.0000
120.450,1.0000,0.0000,10.0000,0.0000
120.500,1.0000,0.0000,10.0000,0.0000
120.550,1.0000,0.0000,10.0000,0.0000
120.600,1.0000,0.0000,10.0000,0.0000
120.650,1.0000,0.0000,10.0000,0.0000
120.700,1.0000,0.0000,10.0000,0.0000
120.750,1.0000,0.0000,10.0000,0.0000
120.800,1.0000,0.0000,10.0000,0.0000
120.850,1.0000,0.0000,10.0000,0.0000
120.900,1.0000,0.0000,10.0000,0.0000
120.950,1.0000,0.0000,10.0000,0.0000
121.000,1.0000,0.0000,10.0000,0.0000
121.050,1.0000,0.0000,10.0000,0.0000
121.100,1.0000,0.0000,10.0000,0.0000
121.150,1.0000,0.0000,10.0000,0.0000
121.200,1.0000,0.0000,10.0000,0.0000
121.250,1.0000,0.0000,10.0000,0.0000
121.300,1.0000,0.0000,10.0000,0.0000
121.350,1.0000,0.0000,10.0000,0.0000
121.400,1.0000,0.0000,10.0000,0.0000
121.450,1.0000,0.0000,10.0000,0.0000
121.500,1.0000,0.0000,10.0000,0.0000
121.550,1.0000,0.0000,10.0000,0.0000
121.600,1.0000,0.0000,10.0000,0.0000
121.650,1.0000,0.0000,10.0000,0.0000
121.700,1.0000,0.0000,10.0000,0.0000
121.750,1.0000,0.0000,10.0000,0.0000
121.800,1.0000,0.0000,10.0000,0.0000
121.850,1.0000,0.0000,10.0000,0.0000
121.900,1.0000,0.0000,10.0000,0.0000
121.950,1.0000,0.0000,10.0000,0.0000
122.000,1.0000,0.0000,10.0000,0.0000
122.050,1.0000,0.0000,10.0000,0.0000
122.100,1.0000,0.0000,10.0000,0.0000
122.150,1.0000,0.0000,10.0000,0.0000
122.200,1.0000,0.0000,10.0000,0.0000
122.250,1.0000,0.0000,10.0000,0.0000
122.300,1.0000,0.0000,10.0000,0.0000
122.350,1.0000,0.0000,10.0000,0.0000
122.400,1.0000,0.0000,10.0000,0.0000
122.450,1.0000,0.0000,10.0000,0.0000
122.500,1.0000,0.0000,10.0000,0.0000
122.550,1.0000,0.0000,10.0000,0.0000
122.600,1.0000,0.0000,10.0000,0.0000
122.650,1.0000,0.0000,10.0000,0.0000
122.700,1.0000,0.0000,10.0000,0.0000
122.750,1.0000,0.0000,10.0000,0.0000
122.800,1.0000,0.0000,10.0000,0.0000
122.850,1.0000,0.0000,10.0000,0.0000
122.900,1.0000,0.0000,10.0000,0.0000
122.950,1.0000,0.0000,10.0000,0.0000
123.000,1.0000,0.0000,10.0000,0.0000
123.050,1.0000,0.0000,10.0000,0.0000
123.100,1.0000,0.0000,10.0000,0.0000
123.150,1.0000,0.0000,10.0000,0.0000
123.200,1.0000,0.0000,10.0000,0.0000
123.250,1.0000,0.0000,10.0000,0.0000
123.300,1.0000,0.0000,10.0000,0.0000
123.350,1.0000,0.0000,10.0000,0.0000
123.400,1.0000,0.0000,10.0000,0.0000
123.450,1.0000,0.0000,10.0000,0.0000
123.500,1.0000,0.0000,10.0000,0.0000
123.550,1.0000,0.0000,10.0000,0.0000
123.600,1.0000,0.0000,10.0000,0.0000
123.650,1.0000,0.0000,10.0000,0.0000
123.700,1.0000,0.0000,10.0000,0.0000
123.750,1.0000,0.0000,10.0000,0.0000
123.800,1.0000,0.0000,10.0000,0.0000
123.850,1.0000,0.0000,10.0000,0.0000
123.900,1.0000,0.0000,10.0000,0.0000
123.950,1.0000,0.0000,10.0000,0.0000
124.000,1.0000,0.0000,10.0000,0.0000
124.050,1.0000,0.0000,10.0000,0.0000
124.100,1.0000,0.0000,10.0000,0.0000
124.150,1.0000,0.0000,10.0000,0.0000
124.200,1.0000,0.0000,10.0000,0.0000
124.250,1.0000,0.0000,10.0000,0.0000
124.300,1.0000,0.0000,10.0000,0.0000
124.350,1.0000,0.0000,10.0000,0.0000
124.400,1.0000,0.0000,10.0000,0.0000
124.450,1.0000,0.0000,10.0000,0.0000
124.500,1.0000,0.0000,10.0000,0.0000
124.550,1.0000,0.0000,10.0000,0.0000
124.600,1.0000,0.0000,10.0000,0.0000
124.650,1.0000,0.0000,10.0000,0.0000
124.700,1.0000,0.0000,10.0000,0.0000
124.750,1.0000,0.0000,10.0000,0.0000
124.800,1.0000,0.0000,10.0000,0.0000
124.850,1.0000,0.0000,10.0000,0.0000
124.900,1.0000,0.0000,10.0000,0.0000
124.950,1.0000,0.0000,10.0000,0.0000
125.000,1.0000,0.0000,10.0000,0.0000
125.050,1.0000,0.0000,10.0000,0.0000
125.100,1.0000,0.0000,10.0000,0.0000
125.150,1.0000,0.0000,10.0000,0.0000
125.200,1.0000,0.0000,10.0000,0.0000
125.250,1.0000,0.0000,10.0000,0.0000
125.300,1.0000,0.0000,10.0000,0.0000
125.350,1.0000,0.0000,10.0000,0.0000
125.400,1.0000,0.0000,10.0000,0.0000
125.450,1.0000,0.0000,10.0000,0.0000
125.500,1.0000,0.0000,10.0000,0.0000
125.550,1.0000,0.0000,10.0000,0.0000
125.600,1.0000,0.0000,10.0000,0.0000
125.650,1.0000,0.0000,10.0000,0.0000
125.700,1.0000,0.0000,10.0000,0.0000
125.750,1.0000,0.0000,10.0000,0.0000
125.800,1.0000,0.0000,10.0000,0.0000
125.850,1.0000,0.0000,10.0000,0.0000
125.900,1.0000,0.0000,10.0000,0.0000
125.950,1.0000,0.0000,10.0000,0.0000
126.000,1.0000,0.0000,10.0000,0.0000
126.050,1.0000,0.0000,10.0000,0.0000
126.100,1.0000,0.0000,10.0000,0.0000
126.150,1.0000,0.0000,10.0000,0.0000
126.200,1.0000,0.0000,10.0000,0.0000
126.250,1.0000,0.0000,10.0000,0.0000
126.300,1.0000,0.0000,10.0000,0.0000
126.350,1.0000,0.0000,10.0000,0.0000
126.400,1.0000,0.0000,10.0000,0.0000
126.450,1.0000,0.0000,10.0000,0.0000
126.500,1.0000,0.0000,10.0000,0.0000
126.550,1.0000,0.0000,10.0000,0.0000
126.600,1.0000,0.0000,10.0000,0.0000
126.650,1.0000,0.0000,10.0000,0.0000
126.700,1.0000,0.0000,10.0000,0.0000
126.750,1.0000,0.0000,10.0000,0.0000
126.800,1.0000,0.0000,10.0000,0.0000
126.850,1.0000,0.0000,10.0000,0.0000
126.900,1.0000,0.0000,10.0000,0.0000
126.950,1.0000,0.0000,10.0000,0.0000
127.000,1.0000,0.0000,10.0000,0.0000
127.050,1.0000,0.0000,10.0000,0.0000
127.100,1.0000,0.0000,10.0000,0.0000
127.150,1.0000,0.0000,10.0000,0.0000
127.200,1.0000,0.0000,10.0000,0.0000
127.250,1.0000,0.0000,10.0000,0.0000
127.300,1.0000,0.0000,10.0000,0.0000
127.350,1.0000,0.0000,10.0000,0.0000
127.400,1.0000,0.0000,10.0000,0.0000
127.450,1.0000,0.0000,10.0000,0.0000
127.500,1.0000,0.0000,10.0000,0.0000
127.550,1.0000,0.0000,10.0000,0.0000
127.600,1.0000,0.0000,10.0000,0.0000
127.650,1.0000,0.0000,10.0000,0.0000
127.700,1.0000,0.0000,10.0000,0.0000
127.750,1.0000,0.0000,10.0000,0.0000
127.800,1.0000,0.0000,10.0000,0.0000
127.850,1.0000,0.0000,10.0000,0.0000
127.900,1.0000,0.0000,10.0000,0.0000
127.950,1.0000,0.0000,10.0000,0.0000
128.000,1.0000,0.0000,10.0000,0.0000
128.050,1.0000,0.0000,10.0000,0.0000
128.100,1.0000,0.0000,10.0000,0.0000
128.150,1.0000,0.0000,10.0000,0.0000
128.200,1.0000,0.0000,10.0000,0.0000
128.250,1.0000,0.0000,10.0000,0.0000
128.300,1.0000,0.0000,10.0000,0.0000
128.350,1.0000,0.0000,10.0000,0.0000
128.400,1.0000,0.0000,10.0000,0.0000
128.450,1.0000,0.0000,10.0000,0.0000
128.500,1.0000,0.0000,10.0000,0.0000
128.550,1.0000,0.0000,10.0000,0.0000
128.600,1.0000,0.0000,10.0000,0.0000
128.650,1.0000,0.0000,10.0000,0.0000
128.700,1.0000,0.0000,10.0000,0.0000
128.750,1.0000,0.0000,10.0000,0.0000
128.800,1.0000,0.0000,10.0000,0.0000
128.850,1.0000,0.0000,10.0000,0.0000
128.900,1.0000,0.0000,10.0000,0.0000
128.950,1.0000,0.0000,10.0000,0.0000
129.000,1.0000,0.0000,10.0000,0.0000
129.050,1.0000,0.0000,10.0000,0.0000
129.100,1.0000,0.0000,10.0000,0.0000
129.150,1.0000,0.0000,10.0000,0.0000
129.200,1.0000,0.0000,10.0000,0.0000
129.250,1.0000,0.0000,10.0000,0.0000
129.300,1.0000,0.0000,10.0000,0.0000
129.350,1.0000,0.0000,10.0000,0.0000
129.400,1.0000,0.0000,10.0000,0.0000
129.450,1.0000,0.0000,10.0000,0.0000
129.500,1.0000,0.0000,10.0000,0.0000
129.550,1.0000,0.0000,10.0000,0.0000
129.600,1.0000,0.0000,10.0000,0.0000
129.650,1.0000,0.0000,10.0000,0.0000
129.700,1.0000,0.0000,10.0000,0.0000
129.750,1.0000,0.0000,10.0000,0.0000
129.800,1.0000,0.0000,10.0000,0.0000
129.850,1.0000,0.0000,10.0000,0.0000
129.900,1.0000,0.0000,10.0000,0.0000
129.950,1.0000,0.0000,10.0000,0.0000
130.000,1.0000,0.0000,10.0000,0.0000
130.050,0.0000,1.0000,15.0000,0.0000
130.100,0.0000,1.0000,15.0000,0.0000
130.150,0.0000,1.0000,15.0000,0.0000
130.200,0.0000,1.0000,15.0000,0.0000
130.250,0.0000,1.0000,15.0000,0.0000
130.300,0.0000,1.0000,15.0000,0.0000
130.350,0.0000,1.0000,15.0000,0.0000
130.400,0.0000,1.0000,15.0000,0.0000
130.450,0.0000,1.0000,15.0000,0.0000
130.500,0.0000,1.0000,15.0000,0.0000
130.550,0.0000,1.0000,15.0000,0.0000
130.600,0.0000,1.0000,15.0000,0.0000
130.650,0.0000,1.0000,15.0000,0.0000
130.700,0.0000,1.0000,15.0000,0.0000
130.750,0.0000,1.0000,15.0000,0.0000
130.800,0.0000,1.0000,15.0000,0.0000
130.850,0.0000,1.0000,15.0000,0.0000
130.900,0.0000,1.0000,15.0000,0.0000
130.950,0.0000,1.0000,15.0000,0.0000
131.000,0.0000,1.0000,15.0000,0.0000
131.050,0.0000,1.0000,15.0000,0.0000
131.100,0.0000,1.0000,15.0000,0.0000
131.150,0.0000,1.0000,15.0000,0.0000
131.200,0.0000,1.0000,15.0000,0.0000
131.250,0.0000,1.0000,15.0000,0.0000
131.300,0.0000,1.0000,15.0000,0.0000
131.350,0.0000,1.0000,15.0000,0.0000
131.400,0.0000,1.0000,15.0000,0.0000
131.450,0.0000,1.0000,15.0000,0.0000
131.500,0.0000,1.0000,15.0000,0.0000
131.550,0.0000,1.0000,15.0000,0.0000
131.600,0.0000,1.0000,15.0000,0.0000
131.650,0.0000,1.0000,15.0000,0.0000
131.700,0.0000,1.0000,15.0000,0.0000
131.750,0.0000,1.0000,15.0000,0.0000
131.800,0.0000,1.0000,15.0000,0.0000
131.850,0.0000,1.0000,15.0000,0.0000
131.900,0.0000,1.0000,15.0000,0.0000
131.950,0.0000,1.0000,15.0000,0.0000
132.000,0.0000,1.0000,15.0000,0.0000
132.050,0.0000,1.0000,15.0000,0.0000
132.100,0.0000,1.0000,15.0000,0.0000
132.150,0.0000,1.0000,15.0000,0.0000
132.200,0.0000,1.0000,15.0000,0.0000
132.250,0.0000,1.0000,15.0000,0.0000
